"species";"obs_id";"obs_letter";"counting_method";"quadrat_num";"count";"counting_time";"prop_detect";"quadrat_order";"count_TRUE";"species_conspicuousness";"habitat_closure";"exp_bota";"excess_detect"
"RUMACE";"obs_enjt";"I";"count_1m";"quadrat7";25;120;0,510204081632653;9;49;2;1,75805701165388;3;0
"RUMACE";"obs_enjt";"I";"count_1m";"quadrat9";92;120;0,40174672489083;2;229;2;1,4612161319192;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat1";40;180;0,533333333333333;1;75;2;1,61887323434535;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat10";25;340;0,555555555555556;10;45;2;1,26872329380752;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat2";104;1140;0,544502617801047;6;191;2;1,53843496964775;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat5";29;360;0,707317073170732;5;41;2;1,61127281284333;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat6";26;660;0,481481481481481;7;54;2;2,22886434923811;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat7";34;510;0,693877551020408;8;49;2;1,75805701165388;3;0
"RUMACE";"obs_enjt";"I";"count_cells";"quadrat9";196;1200;0,85589519650655;3;229;2;1,4612161319192;3;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat1";24;30;0,32;5;75;2;1,61887323434535;1;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat10";11;30;0,244444444444444;4;45;2;1,26872329380752;1;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat2";43;30;0,225130890052356;6;191;2;1,53843496964775;1;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat5";12;30;0,292682926829268;9;41;2;1,61127281284333;1;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat6";12;30;0,222222222222222;10;54;2;2,22886434923811;1;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat7";6;30;0,122448979591837;1;49;2;1,75805701165388;1;0
"RUMACE";"obs_nfuc";"G";"count_30s";"quadrat9";50;30;0,218340611353712;3;229;2;1,4612161319192;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat1";47;90;0,626666666666667;9;75;2;1,61887323434535;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat10";22;77;0,488888888888889;6;45;2;1,26872329380752;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat2";94;253;0,492146596858639;10;191;2;1,53843496964775;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat5";22;95;0,536585365853659;7;41;2;1,61127281284333;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat6";27;118;0,5;3;54;2;2,22886434923811;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat7";11;54;0,224489795918367;1;49;2;1,75805701165388;1;0
"RUMACE";"obs_nfuc";"G";"count_1m";"quadrat9";165;391;0,720524017467249;4;229;2;1,4612161319192;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat1";50;782;0,666666666666667;3;75;2;1,61887323434535;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat10";32;571;0,711111111111111;2;45;2;1,26872329380752;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat2";110;1841;0,575916230366492;5;191;2;1,53843496964775;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat5";25;420;0,609756097560976;10;41;2;1,61127281284333;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat6";25;1500;0,462962962962963;8;54;2;2,22886434923811;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat7";17;600;0,346938775510204;9;49;2;1,75805701165388;1;0
"RUMACE";"obs_nfuc";"G";"count_cells";"quadrat9";171;2392;0,746724890829694;7;229;2;1,4612161319192;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat1";23;30;0,306666666666667;7;75;2;1,61887323434535;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat10";10;30;0,222222222222222;6;45;2;1,26872329380752;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat2";37;30;0,193717277486911;8;191;2;1,53843496964775;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat5";10;30;0,24390243902439;1;41;2;1,61127281284333;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat6";16;30;0,296296296296296;2;54;2;2,22886434923811;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat7";10;30;0,204081632653061;3;49;2;1,75805701165388;1;0
"RUMACE";"obs_qjqk";"E";"count_30s";"quadrat9";52;30;0,22707423580786;5;229;2;1,4612161319192;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat1";18;90;0,24;1;75;2;1,61887323434535;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat10";10;49;0,222222222222222;8;45;2;1,26872329380752;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat2";23;51;0,120418848167539;2;191;2;1,53843496964775;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat5";11;27;0,268292682926829;9;41;2;1,61127281284333;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat6";19;77;0,351851851851852;5;54;2;2,22886434923811;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat7";9;47;0,183673469387755;3;49;2;1,75805701165388;1;0
"RUMACE";"obs_qjqk";"E";"count_1m";"quadrat9";42;202;0,183406113537118;6;229;2;1,4612161319192;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat1";31;496;0,413333333333333;5;75;2;1,61887323434535;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat10";15;316;0,333333333333333;4;45;2;1,26872329380752;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat2";52;601;0,272251308900524;9;191;2;1,53843496964775;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat5";18;463;0,439024390243902;2;41;2;1,61127281284333;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat6";20;1068;0,37037037037037;8;54;2;2,22886434923811;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat7";11;365;0,224489795918367;1;49;2;1,75805701165388;1;0
"RUMACE";"obs_qjqk";"E";"count_cells";"quadrat9";97;540;0,423580786026201;10;229;2;1,4612161319192;1;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat1";24;30;0,32;9;75;2;1,61887323434535;4;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat10";14;30;0,311111111111111;8;45;2;1,26872329380752;4;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat2";35;30;0,183246073298429;10;191;2;1,53843496964775;4;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat5";20;30;0,48780487804878;3;41;2;1,61127281284333;4;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat6";24;30;0,444444444444444;4;54;2;2,22886434923811;4;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat7";12;30;0,244897959183673;5;49;2;1,75805701165388;4;0
"RUMACE";"obs_wmyv";"C";"count_30s";"quadrat9";105;30;0,458515283842795;7;229;2;1,4612161319192;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat1";26;60;0,346666666666667;3;75;2;1,61887323434535;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat10";11;25;0,244444444444444;9;45;2;1,26872329380752;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat2";44;100;0,230366492146597;4;191;2;1,53843496964775;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat5";11;15;0,268292682926829;1;41;2;1,61127281284333;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat6";20;59;0,37037037037037;7;54;2;2,22886434923811;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat7";11;42;0,224489795918367;5;49;2;1,75805701165388;4;0
"RUMACE";"obs_wmyv";"C";"count_1m";"quadrat9";52;175;0,22707423580786;10;229;2;1,4612161319192;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat1";37;520;0,493333333333333;7;75;2;1,61887323434535;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat10";24;1574;0,533333333333333;6;45;2;1,26872329380752;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat2";75;1448;0,392670157068063;9;191;2;1,53843496964775;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat5";25;400;0,609756097560976;4;41;2;1,61127281284333;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat6";25;845;0,462962962962963;2;54;2;2,22886434923811;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat7";23;774;0,469387755102041;3;49;2;1,75805701165388;4;0
"RUMACE";"obs_wmyv";"C";"count_cells";"quadrat9";144;1019;0,62882096069869;10;229;2;1,4612161319192;4;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat1";40;30;0,236686390532544;7;169;2;-1,21959127105969;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat10";11;30;1,1;6;10;2;-1,22940871740044;1;1
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat2";22;30;0,255813953488372;8;86;2;-0,608226368024881;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat3";1;30;0,25;9;4;2;-1,1642243508514;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat4";36;30;0,48;10;75;2;-1,49373699657741;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat5";4;30;0,571428571428571;1;7;2;-1,17826362629151;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat6";8;30;0,421052631578947;2;19;2;-1,26313594066661;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat7";40;30;0,392156862745098;3;102;2;-0,409188565686029;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat8";6;30;0,666666666666667;4;9;2;-0,68227883392891;1;0
"SANMIN";"obs_lcob";"E";"count_30s";"quadrat9";23;30;0,48936170212766;5;47;2;-0,313443347695341;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat1";116;260;0,686390532544379;1;169;2;-1,21959127105969;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat10";8;110;0,8;8;10;2;-1,22940871740044;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat2";68;374;0,790697674418605;2;86;2;-0,608226368024881;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat3";2;60;0,5;10;4;2;-1,1642243508514;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat4";53;210;0,706666666666667;4;75;2;-1,49373699657741;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat5";4;70;0,571428571428571;9;7;2;-1,17826362629151;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat6";11;130;0,578947368421053;5;19;2;-1,26313594066661;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat7";81;430;0,794117647058823;3;102;2;-0,409188565686029;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat8";6;110;0,666666666666667;7;9;2;-0,68227883392891;1;0
"SANMIN";"obs_lcob";"E";"count_1m";"quadrat9";30;253;0,638297872340426;6;47;2;-0,313443347695341;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat1";136;940;0,804733727810651;5;169;2;-1,21959127105969;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat10";8;380;0,8;4;10;2;-1,22940871740044;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat2";69;850;0,802325581395349;7;86;2;-0,608226368024881;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat3";3;188;0,75;3;4;2;-1,1642243508514;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat4";72;730;0,96;9;75;2;-1,49373699657741;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat5";4;210;0,571428571428571;2;7;2;-1,17826362629151;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat6";12;340;0,631578947368421;10;19;2;-1,26313594066661;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat7";102;1110;1;1;102;2;-0,409188565686029;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat8";2;105;0,222222222222222;6;9;2;-0,68227883392891;1;0
"SANMIN";"obs_lcob";"E";"count_cells";"quadrat9";34;592;0,723404255319149;8;47;2;-0,313443347695341;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat1";30;30;0,177514792899408;1;169;2;-1,21959127105969;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat10";5;30;0,5;10;10;2;-1,22940871740044;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat2";11;30;0,127906976744186;2;86;2;-0,608226368024881;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat3";1;30;0,25;3;4;2;-1,1642243508514;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat4";28;30;0,373333333333333;4;75;2;-1,49373699657741;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat5";3;30;0,428571428571429;5;7;2;-1,17826362629151;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat6";4;30;0,210526315789474;6;19;2;-1,26313594066661;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat7";30;30;0,294117647058824;7;102;2;-0,409188565686029;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat8";4;30;0,444444444444444;8;9;2;-0,68227883392891;1;0
"SANMIN";"obs_ocov";"A";"count_30s";"quadrat9";16;30;0,340425531914894;9;47;2;-0,313443347695341;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat1";64;345;0,378698224852071;5;169;2;-1,21959127105969;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat10";11;407;1,1;2;10;2;-1,22940871740044;1;1
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat2";67;300;0,779069767441861;6;86;2;-0,608226368024881;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat3";1;156;0,25;4;4;2;-1,1642243508514;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat4";49;158;0,653333333333333;8;75;2;-1,49373699657741;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat5";4;176;0,571428571428571;3;7;2;-1,17826362629151;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat6";12;154;0,631578947368421;9;19;2;-1,26313594066661;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat7";48;147;0,470588235294118;7;102;2;-0,409188565686029;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat8";6;260;0,666666666666667;1;9;2;-0,68227883392891;1;0
"SANMIN";"obs_ocov";"A";"count_1m";"quadrat9";29;136;0,617021276595745;10;47;2;-0,313443347695341;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat1";134;640;0,792899408284024;9;169;2;-1,21959127105969;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat10";8;348;0,8;8;10;2;-1,22940871740044;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat2";80;1002;0,930232558139535;1;86;2;-0,608226368024881;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat3";3;272;0,75;7;4;2;-1,1642243508514;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat4";62;762;0,826666666666667;3;75;2;-1,49373699657741;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat5";6;342;0,857142857142857;6;7;2;-1,17826362629151;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat6";14;504;0,736842105263158;4;19;2;-1,26313594066661;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat7";96;1045;0,941176470588235;5;102;2;-0,409188565686029;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat8";6;292;0,666666666666667;10;9;2;-0,68227883392891;1;0
"SANMIN";"obs_ocov";"A";"count_cells";"quadrat9";43;760;0,914893617021277;2;47;2;-0,313443347695341;1;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat1";62;30;0,366863905325444;9;169;2;-1,21959127105969;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat10";6;30;0,6;8;10;2;-1,22940871740044;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat2";25;30;0,290697674418605;10;86;2;-0,608226368024881;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat3";2;30;0,5;1;4;2;-1,1642243508514;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat4";36;30;0,48;2;75;2;-1,49373699657741;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat5";4;30;0,571428571428571;3;7;2;-1,17826362629151;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat6";5;30;0,263157894736842;4;19;2;-1,26313594066661;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat7";65;30;0,637254901960784;5;102;2;-0,409188565686029;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat8";3;30;0,333333333333333;6;9;2;-0,68227883392891;4;0
"SANMIN";"obs_ycff";"C";"count_30s";"quadrat9";24;30;0,51063829787234;7;47;2;-0,313443347695341;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat1";89;105;0,526627218934911;3;169;2;-1,21959127105969;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat10";7;69;0,7;10;10;2;-1,22940871740044;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat2";41;120;0,476744186046512;4;86;2;-0,608226368024881;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat3";2;32;0,5;2;4;2;-1,1642243508514;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat4";51;83;0,68;6;75;2;-1,49373699657741;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat5";3;29;0,428571428571429;1;7;2;-1,17826362629151;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat6";6;67;0,315789473684211;7;19;2;-1,26313594066661;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat7";64;126;0,627450980392157;5;102;2;-0,409188565686029;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat8";5;35;0,555555555555556;9;9;2;-0,68227883392891;4;0
"SANMIN";"obs_ycff";"C";"count_1m";"quadrat9";30;103;0,638297872340426;8;47;2;-0,313443347695341;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat1";135;666;0,798816568047337;7;169;2;-1,21959127105969;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat10";7;155;0,7;6;10;2;-1,22940871740044;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat2";70;520;0,813953488372093;9;86;2;-0,608226368024881;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat3";3;100;0,75;5;4;2;-1,1642243508514;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat4";63;560;0,84;1;75;2;-1,49373699657741;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat5";5;105;0,714285714285714;4;7;2;-1,17826362629151;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat6";15;220;0,789473684210526;2;19;2;-1,26313594066661;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat7";97;600;0,950980392156863;3;102;2;-0,409188565686029;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat8";8;160;0,888888888888889;8;9;2;-0,68227883392891;4;0
"SANMIN";"obs_ycff";"C";"count_cells";"quadrat9";38;490;0,808510638297872;10;47;2;-0,313443347695341;4;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat1";62;30;0,366863905325444;5;169;2;-1,21959127105969;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat10";8;30;0,8;4;10;2;-1,22940871740044;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat2";27;30;0,313953488372093;6;86;2;-0,608226368024881;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat3";0;30;0;7;4;2;-1,1642243508514;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat4";35;30;0,466666666666667;8;75;2;-1,49373699657741;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat5";3;30;0,428571428571429;9;7;2;-1,17826362629151;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat6";7;30;0,368421052631579;10;19;2;-1,26313594066661;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat7";49;30;0,480392156862745;1;102;2;-0,409188565686029;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat8";4;30;0,444444444444444;2;9;2;-0,68227883392891;3;0
"SANMIN";"obs_ywgi";"G";"count_30s";"quadrat9";21;30;0,446808510638298;3;47;2;-0,313443347695341;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat1";79;95;0,467455621301775;9;169;2;-1,21959127105969;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat10";9;82;0,9;8;10;2;-1,22940871740044;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat2";42;114;0,488372093023256;10;86;2;-0,608226368024881;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat3";2;54;0,5;6;4;2;-1,1642243508514;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat4";41;85;0,546666666666667;2;75;2;-1,49373699657741;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat5";5;58;0,714285714285714;7;7;2;-1,17826362629151;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat6";7;85;0,368421052631579;3;19;2;-1,26313594066661;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat7";56;121;0,549019607843137;1;102;2;-0,409188565686029;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat8";6;66;0,666666666666667;5;9;2;-0,68227883392891;3;0
"SANMIN";"obs_ywgi";"G";"count_1m";"quadrat9";26;95;0,553191489361702;4;47;2;-0,313443347695341;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat1";124;741;0,733727810650888;3;169;2;-1,21959127105969;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat10";10;404;1;2;10;2;-1,22940871740044;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat2";79;660;0,918604651162791;8;86;2;-0,608226368024881;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat3";3;206;0,75;1;4;2;-1,1642243508514;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat4";68;739;0,906666666666667;5;75;2;-1,49373699657741;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat5";7;278;1;7;7;2;-1,17826362629151;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat6";16;500;0,842105263157895;6;19;2;-1,26313594066661;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat7";89;635;0,872549019607843;10;102;2;-0,409188565686029;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat8";8;384;0,888888888888889;4;9;2;-0,68227883392891;3;0
"SANMIN";"obs_ywgi";"G";"count_cells";"quadrat9";41;592;0,872340425531915;9;47;2;-0,313443347695341;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat1";33;30;0,195266272189349;3;169;2;-1,21959127105969;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat10";5;30;0,5;2;10;2;-1,22940871740044;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat2";15;30;0,174418604651163;4;86;2;-0,608226368024881;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat3";2;30;0,5;5;4;2;-1,1642243508514;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat4";29;30;0,386666666666667;6;75;2;-1,49373699657741;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat5";3;30;0,428571428571429;7;7;2;-1,17826362629151;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat6";3;30;0,157894736842105;8;19;2;-1,26313594066661;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat7";39;30;0,382352941176471;9;102;2;-0,409188565686029;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat8";4;30;0,444444444444444;10;9;2;-0,68227883392891;3;0
"SANMIN";"obs_zvhn";"I";"count_30s";"quadrat9";17;30;0,361702127659574;1;47;2;-0,313443347695341;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat1";92;109;0,544378698224852;7;169;2;-1,21959127105969;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat10";10;72;1;4;10;2;-1,22940871740044;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat2";42;135;0,488372093023256;8;86;2;-0,608226368024881;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat3";2;42;0,5;6;4;2;-1,1642243508514;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat4";50;105;0,666666666666667;10;75;2;-1,49373699657741;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat5";5;34;0,714285714285714;5;7;2;-1,17826362629151;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat6";8;54;0,421052631578947;1;19;2;-1,26313594066661;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat7";80;145;0,784313725490196;9;102;2;-0,409188565686029;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat8";5;47;0,555555555555556;3;9;2;-0,68227883392891;3;0
"SANMIN";"obs_zvhn";"I";"count_1m";"quadrat9";29;90;0,617021276595745;2;47;2;-0,313443347695341;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat1";129;812;0,763313609467456;1;169;2;-1,21959127105969;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat10";6;187;0,6;10;10;2;-1,22940871740044;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat2";76;866;0,883720930232558;3;86;2;-0,608226368024881;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat3";4;180;1;9;4;2;-1,1642243508514;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat4";67;762;0,893333333333333;5;75;2;-1,49373699657741;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat5";6;197;0,857142857142857;8;7;2;-1,17826362629151;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat6";16;515;0,842105263157895;6;19;2;-1,26313594066661;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat7";83;572;0,813725490196078;7;102;2;-0,409188565686029;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat8";8;290;0,888888888888889;2;9;2;-0,68227883392891;3;0
"SANMIN";"obs_zvhn";"I";"count_cells";"quadrat9";40;718;0,851063829787234;4;47;2;-0,313443347695341;3;0
"SCAATR";"obs_aswy";"C";"count_30s";"quadrat1";10;30;1,42857142857143;10;7;2;0,348748315581193;1;1
"SCAATR";"obs_aswy";"C";"count_30s";"quadrat10";20;30;0,740740740740741;8;27;2;1,06546366236931;1;0
"SCAATR";"obs_aswy";"C";"count_30s";"quadrat2";40;30;0,597014925373134;7;67;2;0,47500132986899;1;0
"SCAATR";"obs_aswy";"C";"count_30s";"quadrat4";110;30;0,404411764705882;2;272;2;0,684805925534371;1;0
