"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells";"vegetation_cover";"height_max";"count_TRUE";"occupied_cells_TRUE";"veg_height_median";"species_conspicuousness";"habitat_closure";"exp_bota"
"VERCHA";2021-06-17;"obs_lhdt";"C";"quadrat9";18;24;114;54;600;0,189473684210526;0,252631578947368;0,568421052631579;7;8;2;94;53,3;95;44;9,2;3;0,396727034865604;3
"VERCHA";2021-06-17;"obs_lhdt";"C";"quadrat10";4;10;105;17;370;0,181818181818182;0,454545454545455;0,772727272727273;8;10;9;95;47;22;18;16,3;3;0,802296950756252;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat1";20;23;110;35;600;0,444444444444444;0,511111111111111;0,777777777777778;7;1;5;92;56,7;45;34;13,5;3;0,591330787526964;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat2";30;40;90;54;691;0,428571428571429;0,571428571428571;0,771428571428571;8;2;7;95;50,2;70;49;18,4;3;0,916462438720012;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat3";6;5;60;11;316;0,461538461538462;0,384615384615385;0,846153846153846;9;10;3;87;62,6;13;4;21,7;3;0,939210648081511;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat4";25;32;85;140;1587;0,139664804469274;0,17877094972067;0,782122905027933;10;4;10;95;41,8;179;75;25;3;1,27526825803469;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat5";20;31;95;99;1370;0,15748031496063;0,244094488188976;0,779527559055118;1;9;2;94;48,2;127;58;11,9;3;0,543511233676154;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat6";4;7;70;20;330;0,0689655172413793;0,120689655172414;0,344827586206897;2;5;8;98;49,2;58;42;11,4;3;0,594656324785083;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat7";20;28;85;82;1096;0,21505376344086;0,301075268817204;0,881720430107527;3;3;1;94;43,8;93;38;7,1;3;0,282561546901843;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat8";0;1;70;1;283;0;0,333333333333333;0,333333333333333;4;7;6;97;62,2;3;2;15,8;3;0,814278366791221;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat9";15;32;64;64;599;0,157894736842105;0,336842105263158;0,673684210526316;5;6;9;94;53,3;95;44;9,2;3;0,396727034865604;3
"VERCHA";2021-06-17;"obs_khjz";"E";"quadrat10";5;6;60;11;350;0,227272727272727;0,272727272727273;0,5;6;8;4;95;47;22;18;16,3;3;0,802296950756252;3
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat1";21;37;130;41;1008;0,466666666666667;0,822222222222222;0,911111111111111;5;9;3;92;56,7;45;34;13,5;3;0,591330787526964;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat2";25;40;101;60;1128;0,357142857142857;0,571428571428571;0,857142857142857;6;10;5;95;50,2;70;49;18,4;3;0,916462438720012;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat3";6;9;164;7;793;0,461538461538462;0,692307692307692;0,538461538461538;7;8;1;87;62,6;13;4;21,7;3;0,939210648081511;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat4";40;80;180;124;1418;0,223463687150838;0,446927374301676;0,692737430167598;8;2;7;95;41,8;179;75;25;3;1,27526825803469;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat5";42;41;265;91;728;0,330708661417323;0,322834645669291;0,716535433070866;9;7;10;94;48,2;127;58;11,9;3;0,543511233676154;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat6";8;14;166;47;701;0,137931034482759;0,241379310344828;0,810344827586207;10;3;8;98;49,2;58;42;11,4;3;0,594656324785083;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat7";39;42;184;61;580;0,419354838709677;0,451612903225806;0,655913978494624;1;1;9;94;43,8;93;38;7,1;3;0,282561546901843;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat8";0;0;240;2;710;0;0;0,666666666666667;2;5;4;97;62,2;3;2;15,8;3;0,814278366791221;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat9";17;38;150;62;779;0,178947368421053;0,4;0,652631578947368;3;4;6;94;53,3;95;44;9,2;3;0,396727034865604;2
"VERCHA";2021-06-17;"obs_zyls";"G";"quadrat10";5;10;124;19;1028;0,227272727272727;0,454545454545455;0,863636363636364;4;6;2;95;47;22;18;16,3;3;0,802296950756252;2
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat1";12;31;116;37;970;0,266666666666667;0,688888888888889;0,822222222222222;3;6;1;92;56,7;45;34;13,5;3;0,591330787526964;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat2";14;47;148;67;1225;0,2;0,671428571428571;0,957142857142857;4;7;3;95;50,2;70;49;18,4;3;0,916462438720012;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat3";2;4;86;9;345;0,153846153846154;0,307692307692308;0,692307692307692;5;5;9;87;62,6;13;4;21,7;3;0,939210648081511;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat4";16;83;267;132;1070;0,0893854748603352;0,463687150837989;0,737430167597765;6;10;6;95;41,8;179;75;25;3;1,27526825803469;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat5";14;44;186;97;862;0,110236220472441;0,346456692913386;0,763779527559055;8;9;8;94;48,2;127;58;11,9;3;0,543511233676154;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat6";1;13;58;53;690;0,0172413793103448;0,224137931034483;0,913793103448276;9;1;5;98;49,2;58;42;11,4;3;0,594656324785083;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat7";10;37;143;81;802;0,10752688172043;0,397849462365591;0,870967741935484;7;8;7;94;43,8;93;38;7,1;3;0,282561546901843;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat8";0;2;54;3;316;0;0,666666666666667;1;10;2;2;97;62,2;3;2;15,8;3;0,814278366791221;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat9";8;34;105;71;662;0,0842105263157895;0,357894736842105;0,747368421052632;1;3;4;94;53,3;95;44;9,2;3;0,396727034865604;4
"VERCHA";2021-06-17;"obs_vypj";"I";"quadrat10";3;8;70;20;560;0,136363636363636;0,363636363636364;0,909090909090909;2;4;10;95;47;22;18;16,3;3;0,802296950756252;4
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat1";18;27;84;39;375;0,339622641509434;0,509433962264151;0,735849056603774;1;7;1;28;18,3;53;26;7,9;3;-0,966348116076455;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat2";17;48;212;NA;NA;0,26984126984127;0,761904761904762;NA;2;5;NA;38;41,7;63;24;10,2;3;-0,645491349127297;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat3";3;5;65;NA;NA;0,0405405405405405;0,0675675675675676;NA;3;4;NA;64;43,7;74;41;10,3;3;-0,130927121358018;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat4";17;40;116;43;301;0,288135593220339;0,677966101694915;0,728813559322034;4;9;6;26;19,6;59;31;5,7;3;-1,12511373092197;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat5";8;12;75;18;270;0,0987654320987654;0,148148148148148;0,222222222222222;5;3;2;94;23,7;81;34;9,8;3;0,429345745712393;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat6";11;43;146;NA;NA;0,114583333333333;0,447916666666667;NA;7;10;NA;84;33;96;46;5,3;3;-0,0111129610083239;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat7";28;25;148;99;629;0,337349397590361;0,301204819277108;1,19277108433735;6;6;3;92;38,1;83;37;7,2;3;0,248834323635681;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat8";1;2;52;NA;NA;0,0909090909090909;0,181818181818182;NA;9;1;NA;96;31,6;11;8;12,6;3;0,620730071404701;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat9";25;62;156;83;687;0,260416666666667;0,645833333333333;0,864583333333333;8;8;5;77;26,3;96;29;7,1;3;-0,0503296912268177;1
"LIMNAR";2021-06-25;"obs_eulm";"A";"quadrat10";10;17;164;25;288;0,37037037037037;0,62962962962963;0,925925925925926;10;2;4;43;31,3;27;15;10;3;-0,558455065057993;1
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat1";21;39;220;41;493;0,39622641509434;0,735849056603774;0,773584905660377;9;2;7;28;18,3;53;26;7,9;3;-0,966348116076455;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat2";22;59;284;60;430;0,349206349206349;0,936507936507937;0,952380952380952;10;4;10;38;41,7;63;24;10,2;3;-0,645491349127297;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat3";6;8;139;24;488;0,0810810810810811;0,108108108108108;0,324324324324324;1;3;5;64;43,7;74;41;10,3;3;-0,130927121358018;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat4";26;36;134;42;930;0,440677966101695;0,610169491525424;0,711864406779661;2;5;1;26;19,6;59;31;5,7;3;-1,12511373092197;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat5";13;27;193;33;608;0,160493827160494;0,333333333333333;0,407407407407407;3;1;4;94;23,7;81;34;9,8;3;0,429345745712393;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat6";30;54;178;60;955;0,3125;0,5625;0,625;4;10;2;84;33;96;46;5,3;3;-0,0111129610083239;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat7";46;72;296;70;990;0,55421686746988;0,867469879518072;0,843373493975904;5;6;3;92;38,1;83;37;7,2;3;0,248834323635681;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat8";0;6;148;7;197;0;0,545454545454545;0,636363636363636;6;8;8;96;31,6;11;8;12,6;3;0,620730071404701;2
"LIMNAR";2021-06-25;"obs_ntol";"C";"quadrat9";60;80;221;83;669;0,625;0,833333333333333;0,864583333333333;7;9;9;77;26,3;96;29;7,1;3;-0,0503296912268177;2
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat1";18;24;150;36;367;0,339622641509434;0,452830188679245;0,679245283018868;7;1;4;28;18,3;53;26;7,9;3;-0,966348116076455;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat2";18;34;210;51;671;0,285714285714286;0,53968253968254;0,80952380952381;8;2;6;38;41,7;63;24;10,2;3;-0,645491349127297;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat3";2;7;120;2;100;0,027027027027027;0,0945945945945946;0,027027027027027;9;9;10;64;43,7;74;41;10,3;3;-0,130927121358018;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat4";16;28;210;44;420;0,271186440677966;0,474576271186441;0,745762711864407;10;3;3;26;19,6;59;31;5,7;3;-1,12511373092197;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat5";9;27;150;25;330;0,111111111111111;0,333333333333333;0,308641975308642;1;8;2;94;23,7;81;34;9,8;3;0,429345745712393;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat6";6;35;340;31;627;0,0625;0,364583333333333;0,322916666666667;2;7;7;84;33;96;46;5,3;3;-0,0111129610083239;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat7";30;44;330;71;886;0,36144578313253;0,530120481927711;0,855421686746988;3;4;1;92;38,1;83;37;7,2;3;0,248834323635681;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat8";0;3;90;4;112;0;0,272727272727273;0,363636363636364;4;5;5;96;31,6;11;8;12,6;3;0,620730071404701;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat9";25;76;260;69;820;0,260416666666667;0,791666666666667;0,71875;5;6;9;77;26,3;96;29;7,1;3;-0,0503296912268177;1
"LIMNAR";2021-06-25;"obs_sqbm";"E";"quadrat10";8;22;180;23;367;0,296296296296296;0,814814814814815;0,851851851851852;6;10;8;43;31,3;27;15;10;3;-0,558455065057993;1
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat1";20;45;168;52;1044;0,377358490566038;0,849056603773585;0,981132075471698;5;9;3;28;18,3;53;26;7,9;3;-0,966348116076455;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat2";20;59;195;62;957;0,317460317460317;0,936507936507937;0,984126984126984;6;10;5;38;41,7;63;24;10,2;3;-0,645491349127297;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat3";10;58;150;71;1660;0,135135135135135;0,783783783783784;0,959459459459459;7;8;1;64;43,7;74;41;10,3;3;-0,130927121358018;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat4";20;50;330;59;900;0,338983050847458;0,847457627118644;1;8;4;6;26;19,6;59;31;5,7;3;-1,12511373092197;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat5";18;41;175;75;1189;0,222222222222222;0,506172839506173;0,925925925925926;9;7;8;94;23,7;81;34;9,8;3;0,429345745712393;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat6";10;63;391;92;1200;0,104166666666667;0,65625;0,958333333333333;10;3;9;84;33;96;46;5,3;3;-0,0111129610083239;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat7";50;65;335;80;972;0,602409638554217;0,783132530120482;0,963855421686747;1;1;10;92;38,1;83;37;7,2;3;0,248834323635681;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat8";2;9;287;9;372;0,181818181818182;0,818181818181818;0,818181818181818;2;2;4;96;31,6;11;8;12,6;3;0,620730071404701;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat9";50;78;210;96;900;0,520833333333333;0,8125;1;3;6;7;77;26,3;96;29;7,1;3;-0,0503296912268177;5
"LIMNAR";2021-06-25;"obs_sjag";"G";"quadrat10";10;25;368;27;960;0,37037037037037;0,925925925925926;1;4;5;2;43;31,3;27;15;10;3;-0,558455065057993;5
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat1";30;34;90;33;279;0,566037735849057;0,641509433962264;0,622641509433962;3;6;4;28;18,3;53;26;7,9;3;-0,966348116076455;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat2";42;59;153;48;544;0,666666666666667;0,936507936507937;0,761904761904762;4;9;2;38;41,7;63;24;10,2;3;-0,645491349127297;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat3";6;10;90;28;394;0,0810810810810811;0,135135135135135;0,378378378378378;5;7;8;64;43,7;74;41;10,3;3;-0,130927121358018;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat4";34;37;124;40;336;0,576271186440678;0,627118644067797;0,677966101694915;6;8;5;26;19,6;59;31;5,7;3;-1,12511373092197;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat5";19;23;105;23;258;0,234567901234568;0,283950617283951;0,283950617283951;7;5;7;94;23,7;81;34;9,8;3;0,429345745712393;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat6";11;37;194;61;510;0,114583333333333;0,385416666666667;0,635416666666667;8;1;6;84;33;96;46;5,3;3;-0,0111129610083239;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat7";49;66;237;67;532;0,590361445783133;0,795180722891566;0,807228915662651;10;10;10;92;38,1;83;37;7,2;3;0,248834323635681;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat8";0;2;56;4;155;0;0,181818181818182;0,363636363636364;9;3;1;96;31,6;11;8;12,6;3;0,620730071404701;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat9";44;64;221;72;610;0,458333333333333;0,666666666666667;0,75;1;2;3;77;26,3;96;29;7,1;3;-0,0503296912268177;1
"LIMNAR";2021-06-25;"obs_pmtg";"I";"quadrat10";15;19;112;24;264;0,555555555555556;0,703703703703704;0,888888888888889;2;4;9;43;31,3;27;15;10;3;-0,558455065057993;1
"ERIANN";2021-06-28;"obs_cgkm";"A";"quadrat2";40;63;119;71;719;0,533333333333333;0,84;0,946666666666667;2;6;1;97;91,6;75;43;53,5;4;2,86382069833112;2
"ERIANN";2021-06-28;"obs_cgkm";"A";"quadrat6";14;16;18;20;337;0,608695652173913;0,695652173913043;0,869565217391304;6;9;3;100;103,9;23;15;37,7;4;2,06360682530995;2
"ERIANN";2021-06-28;"obs_cgkm";"A";"quadrat7";10;9;14;9;143;1;0,9;0,9;7;7;5;98;68,4;10;8;25,7;4;1,37206893330022;2
"ERIANN";2021-06-28;"obs_cgkm";"A";"quadrat9";55;39;115;67;716;0,948275862068966;0,672413793103448;1,1551724137931;9;10;2;96;89,7;58;31;37,8;4;1,99071592696983;2
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat1";28;34;54;37;245;0,7;0,85;0,925;8;3;8;96;98,3;40;22;50,5;4;2,68114530656019;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat2";30;46;45;71;431;0,4;0,613333333333333;0,946666666666667;9;4;7;97;91,6;75;43;53,5;4;2,86382069833112;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat4";30;42;38;37;375;0,588235294117647;0,823529411764706;0,725490196078431;2;8;1;99;87,2;51;35;42,8;4;2,32128402997068;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat5";14;15;41;21;146;0,875;0,9375;1,3125;3;1;4;97;100,1;16;12;26,5;4;1,39597871022562;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat6";23;14;20;15;175;1;0,608695652173913;0,652173913043478;4;9;2;100;103,9;23;15;37,7;4;2,06360682530995;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat7";9;10;15;6;65;0,9;1;0,6;5;5;3;98;68,4;10;8;25,7;4;1,37206893330022;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat9";33;50;67;59;576;0,568965517241379;0,862068965517241;1,01724137931034;10;7;10;96;89,7;58;31;37,8;4;1,99071592696983;1
"ERIANN";2021-06-28;"obs_lqps";"C";"quadrat10";15;17;17;19;146;0,789473684210526;0,894736842105263;1;6;10;6;97;92,2;19;16;29,7;4;1,56994516807516;1
"ERIANN";2021-06-28;"obs_ppmb";"E";"quadrat1";34;40;97;40;275;0,85;1;1;7;1;5;96;98,3;40;22;50,5;4;2,68114530656019;5
"ERIANN";2021-06-28;"obs_ppmb";"E";"quadrat2";70;73;118;71;690;0,933333333333333;0,973333333333333;0,946666666666667;8;2;7;97;91,6;75;43;53,5;4;2,86382069833112;5
"ERIANN";2021-06-28;"obs_ppmb";"E";"quadrat6";19;19;27;21;734;0,826086956521739;0,826086956521739;0,91304347826087;2;5;8;100;103,9;23;15;37,7;4;2,06360682530995;5
"ERIANN";2021-06-28;"obs_ppmb";"E";"quadrat7";10;10;27;10;210;1;1;1;3;3;1;98;68,4;10;8;25,7;4;1,37206893330022;5
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat1";36;36;62;36;608;0,9;0,9;0,9;5;9;3;96;98,3;40;22;50,5;4;2,68114530656019;1
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat2";47;53;137;54;784;0,626666666666667;0,706666666666667;0,72;6;10;6;97;91,6;75;43;53,5;4;2,86382069833112;1
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat4";38;40;103;57;1047;0,745098039215686;0,784313725490196;1,11764705882353;8;7;7;99;87,2;51;35;42,8;4;2,32128402997068;1
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat5";23;11;70;16;207;1,4375;0,6875;1;9;2;10;97;100,1;16;12;26,5;4;1,39597871022562;1
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat6";18;19;130;18;278;0,782608695652174;0,826086956521739;0,782608695652174;10;3;8;100;103,9;23;15;37,7;4;2,06360682530995;1
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat7";9;10;65;9;164;0,9;1;0,9;1;1;9;98;68,4;10;8;25,7;4;1,37206893330022;1
"ERIANN";2021-06-28;"obs_owlx";"G";"quadrat9";50;36;143;44;847;0,862068965517241;0,620689655172414;0,758620689655172;3;5;5;96;89,7;58;31;37,8;4;1,99071592696983;1
"ERIANN";2021-06-28;"obs_hrjo";"I";"quadrat1";26;29;96;39;330;0,65;0,725;0,975;3;7;1;96;98,3;40;22;50,5;4;2,68114530656019;1
"ERIANN";2021-06-28;"obs_hrjo";"I";"quadrat6";15;20;47;20;252;0,652173913043478;0,869565217391304;0,869565217391304;8;1;6;100;103,9;23;15;37,7;4;2,06360682530995;1
"ERIANN";2021-06-28;"obs_hrjo";"I";"quadrat7";11;10;28;8;108;1,1;1;0,8;9;9;7;98;68,4;10;8;25,7;4;1,37206893330022;1
"ERIANN";2021-06-28;"obs_hrjo";"I";"quadrat9";58;48;163;48;460;1;0,827586206896552;0,827586206896552;1;2;4;96;89,7;58;31;37,8;4;1,99071592696983;1
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat1";32;48;60;46;265;0,653061224489796;0,979591836734694;0,938775510204082;1;5;9;6;42,2;49;33;4,5;2;-1,58198790335515;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat2";24;34;38;35;185;0,666666666666667;0,944444444444444;0,972222222222222;2;6;1;4;40,4;36;26;0;2;-1,86579190978003;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat4";10;10;38;10;132;1;1;1;4;8;3;6;49,8;10;10;0;2;-1,82662823470607;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat5";42;74;80;75;256;0,518518518518518;0,91358024691358;0,925925925925926;5;3;6;11;34,9;81;43;2,3;2;-1,60368065544181;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat6";12;14;36;14;264;0,8;0,933333333333333;0,933333333333333;6;9;4;13;74,5;15;13;2,4;2;-1,55908052856005;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat7";53;113;100;159;530;0,309941520467836;0,660818713450292;0,929824561403509;7;7;5;13;97,7;171;48;3,4;2;-1,50471601048207;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat9";63;158;121;173;510;0,336898395721925;0,844919786096257;0,925133689839572;9;10;2;14;42,3;187;54;0;2;-1,66997353441023;2
"AMBART";2021-07-07;"obs_xhho";"A";"quadrat10";10;16;70;16;150;0,588235294117647;0,941176470588235;0,941176470588235;10;2;8;8;71,4;17;10;0;2;-1,78746455963211;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat1";20;35;24;38;165;0,408163265306122;0,714285714285714;0,775510204081633;9;3;7;6;42,2;49;33;4,5;2;-1,58198790335515;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat2";20;28;20;32;130;0,555555555555556;0,777777777777778;0,888888888888889;10;4;9;4;40,4;36;26;0;2;-1,86579190978003;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat4";7;9;7;8;61;0,7;0,9;0,8;2;5;1;6;49,8;10;10;0;2;-1,82662823470607;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat5";25;67;27;69;330;0,308641975308642;0,827160493827161;0,851851851851852;3;1;4;11;34,9;81;43;2,3;2;-1,60368065544181;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat6";4;7;10;11;87;0,266666666666667;0,466666666666667;0,733333333333333;4;6;2;13;74,5;15;13;2,4;2;-1,55908052856005;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat7";30;116;104;143;460;0,175438596491228;0,678362573099415;0,83625730994152;5;10;3;13;97,7;171;48;3,4;2;-1,50471601048207;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat9";30;100;69;153;438;0,160427807486631;0,53475935828877;0,818181818181818;7;7;10;14;42,3;187;54;0;2;-1,66997353441023;2
"AMBART";2021-07-07;"obs_kgqc";"C";"quadrat10";6;13;19;13;67;0,352941176470588;0,764705882352941;0,764705882352941;8;8;6;8;71,4;17;10;0;2;-1,78746455963211;2
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat1";31;34;38;41;206;0,63265306122449;0,693877551020408;0,836734693877551;7;1;5;6;42,2;49;33;4,5;2;-1,58198790335515;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat2";24;31;28;37;192;0,666666666666667;0,861111111111111;1,02777777777778;8;2;7;4;40,4;36;26;0;2;-1,86579190978003;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat4";11;7;17;10;164;1,1;0,7;1;10;4;9;6;49,8;10;10;0;2;-1,82662823470607;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat5";65;73;65;74;434;0,802469135802469;0,901234567901235;0,91358024691358;1;10;2;11;34,9;81;43;2,3;2;-1,60368065544181;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat6";14;10;19;13;132;0,933333333333333;0,666666666666667;0,866666666666667;2;5;8;13;74,5;15;13;2,4;2;-1,55908052856005;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat7";76;107;85;70;362;0,444444444444444;0,625730994152047;0,409356725146199;3;3;1;13;97,7;171;48;3,4;2;-1,50471601048207;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat9";108;110;87;164;382;0,577540106951872;0,588235294117647;0,877005347593583;5;6;10;14;42,3;187;54;0;2;-1,66997353441023;1
"AMBART";2021-07-07;"obs_jxbn";"E";"quadrat10";12;16;33;15;140;0,705882352941177;0,941176470588235;0,882352941176471;6;8;4;8;71,4;17;10;0;2;-1,78746455963211;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat1";47;38;47;44;506;0,959183673469388;0,775510204081633;0,897959183673469;5;9;3;6;42,2;49;33;4,5;2;-1,58198790335515;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat4";9;10;19;10;100;0,9;1;1;8;2;7;6;49,8;10;10;0;2;-1,82662823470607;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat5";52;73;73;75;321;0,641975308641975;0,901234567901235;0,925925925925926;9;7;10;11;34,9;81;43;2,3;2;-1,60368065544181;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat6";11;13;21;11;111;0,733333333333333;0,866666666666667;0,733333333333333;10;3;8;13;74,5;15;13;2,4;2;-1,55908052856005;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat7";96;93;108;164;509;0,56140350877193;0,543859649122807;0,95906432748538;1;1;9;13;97,7;171;48;3,4;2;-1,50471601048207;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat9";90;94;86;178;808;0,481283422459893;0,502673796791444;0,951871657754011;3;4;6;14;42,3;187;54;0;2;-1,66997353441023;1
"AMBART";2021-07-07;"obs_gdvs";"G";"quadrat10";18;16;61;17;272;1,05882352941176;0,941176470588235;1;4;6;2;8;71,4;17;10;0;2;-1,78746455963211;1
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat1";37;44;90;46;250;0,755102040816326;0,897959183673469;0,938775510204082;10;4;8;6;42,2;49;33;4,5;2;-1,58198790335515;2
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat2";29;35;75;36;157;0,805555555555556;0,972222222222222;1;1;5;10;4;40,4;36;26;0;2;-1,86579190978003;2
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat4";10;10;30;10;73;1;1;1;3;7;2;6;49,8;10;10;0;2;-1,82662823470607;2
"AMBART";2021-07-07;"obs_dglw";"B";"quadrat5";62;75;120;79;290;0,765432098765432;0,925925925925926;0,975308641975309;4;2;5;11;34,9;81;43;2,3;2;-1,60368065544181;2
